,Unnamed: 0.1,Unnamed: 0,transcription,recognized,phonetic_ev,new_path,lang
157,157,180,"Manʹtadtikaadŋob'nyami,",monǃsǃ,0.7545582047685835,/home/kesha/dev/uni/kursach/refs/asr/new_audio/180.wav,yrk
158,158,181,"takaadluca""tiki""ŋani'mancaranaŋǣtowi""",ɸosǃ,0.9006102877070619,/home/kesha/dev/uni/kursach/refs/asr/new_audio/181.wav,yrk
159,159,182,"punyaŋiti""na""a""ma'",d,0.9462365591397848,/home/kesha/dev/uni/kursach/refs/asr/new_audio/182.wav,yrk
160,160,183,"myadi'nya'sidna""ana"".",zɨɲɔsan,0.6858678955453149,/home/kesha/dev/uni/kursach/refs/asr/new_audio/183.wav,yrk
161,161,184,"tiki""ti""a""ma""ma""lamba.",ǃdiːhɑmum,0.6187683284457478,/home/kesha/dev/uni/kursach/refs/asr/new_audio/184.wav,yrk
162,162,185,"Manʹtitamalyaŋganaoy'nyenǣcyandm'nidam'ŋa"",nyatamituŋgo'tikiyerwami.",mäd͡ʑit͡säŋgägo̞ɲd͡ʑɯmwänätɯd͡ʑɯbuj,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/185.wav,yrk
163,163,186,"Tyukoonaŋob'syudbya,",ns,0.9,/home/kesha/dev/uni/kursach/refs/asr/new_audio/186.wav,yrk
164,164,187,"tyeda'laananyananiŋǣ""ya""ŋa",d͡ʑownananijɔ̃,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/187.wav,yrk
165,165,188,"Tiyadaǣsyatini',mimani'yamban'ŋob'tim'oni'",d͡ʑjɑwɑstjɑmdmoː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/188.wav,yrk
166,166,189,"Titǣndtǣnda""...a""ma"".",ǃǃǃoǃa,0.7296466973886329,/home/kesha/dev/uni/kursach/refs/asr/new_audio/189.wav,yrk
167,167,191,tikaadtaryem'siwaanasabkaniw'tara,gɕiwoǃgɔɲi,0.7223851417399804,/home/kesha/dev/uni/kursach/refs/asr/new_audio/191.wav,yrk
168,168,192,tadkadparadatara,eǃǃa,0.7620967741935483,/home/kesha/dev/uni/kursach/refs/asr/new_audio/192.wav,yrk
169,169,193,Tikaadtiŋaniŋob'tim'oni',wäɕiʋälːd,0.6666666666666666,/home/kesha/dev/uni/kursach/refs/asr/new_audio/193.wav,yrk
170,170,195,acya'yurmyanŋǣarwa,d͡ʑ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/195.wav,yrk
171,171,197,"pili""pon'tiyadayadǣrcʹ",tɯlknɛwjɛjɛjɔ,0.4926686217008797,/home/kesha/dev/uni/kursach/refs/asr/new_audio/197.wav,yrk
172,172,198,"ubtaŋǣ""nim'tyukuŋǣdnikadaŋga""",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/198.wav,yrk
173,173,200,"Tadkadtitayambuwamǣ""ma""adana""tyew'pirŋǣbtaw'tiki,",ǃǃitɑjd͡ʑoǃgi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/200.wav,yrk
174,174,201,tikipyataryem',ǃjɑːt,0.73963133640553,/home/kesha/dev/uni/kursach/refs/asr/new_audio/201.wav,yrk
175,175,202,"Tikinyeriawiawi""ti""ŋamca""titaryem'",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/202.wav,yrk
176,176,203,titiki'ni'yusyebtalambido',sǃ,0.924317617866005,/home/kesha/dev/uni/kursach/refs/asr/new_audio/203.wav,yrk
177,177,204,takadlǣyomdambido',jǃ,0.9032258064516128,/home/kesha/dev/uni/kursach/refs/asr/new_audio/204.wav,yrk
178,178,205,titaryem'paradambido',t,0.9523809523809524,/home/kesha/dev/uni/kursach/refs/asr/new_audio/205.wav,yrk
179,179,207,tadkadtyukumǣda,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/207.wav,yrk
180,180,208,tyukumonca...moncaŋgada,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/208.wav,yrk
181,181,209,"tikadŋamcidi'nyaŋotakǣ"",",d͡ʑvinɔ̃do̞,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/209.wav,yrk
182,182,210,"tadŋaniabidasirŋǣtabcor""ni""im'",s,0.9666666666666668,/home/kesha/dev/uni/kursach/refs/asr/new_audio/210.wav,yrk
183,183,211,"Manya""tǣriyaanamǣnaŋǣmǣdwa""",ɻǃajaǃǃ,0.7670250896057348,/home/kesha/dev/uni/kursach/refs/asr/new_audio/211.wav,yrk
184,184,212,"ŋawradna""wyertolyotanatǣritad""la"",",ǃǃǃa,0.8851992409867172,/home/kesha/dev/uni/kursach/refs/asr/new_audio/212.wav,yrk
185,185,213,"Ti""tarcyapiryembiwa"".",ǃ,0.9539170506912442,/home/kesha/dev/uni/kursach/refs/asr/new_audio/213.wav,yrk
186,186,214,Tikaadŋob'tarcya,ǃǃd͡ʑ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/214.wav,yrk
187,187,215,"tyew'ŋarmǣ""ya""",d͡ʑoːɾ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/215.wav,yrk
188,188,217,"Ŋatikarŋawnandatikimancarawayolʹcyaŋganaŋudamasarpawancʹtawiniw'ŋa"".",t,0.9852941176470588,/home/kesha/dev/uni/kursach/refs/asr/new_audio/217.wav,yrk
189,189,218,"Manya""oy'nina",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/218.wav,yrk
190,190,219,"tipunamancayana""pud",mɔsu,0.8047538200339558,/home/kesha/dev/uni/kursach/refs/asr/new_audio/219.wav,yrk
191,191,222,ŋokam'wuninŋawort'tǣriŋob'sidyasyarkam'ŋamanmasʹ.,ǃotäbimo̞ɕiːsä,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/222.wav,yrk
192,192,223,"tanyanapon'mi""niwam'.",ǃ,0.9539170506912442,/home/kesha/dev/uni/kursach/refs/asr/new_audio/223.wav,yrk
193,193,224,"Titadkadta""alʹnyati",ǃǃ,0.898132427843803,/home/kesha/dev/uni/kursach/refs/asr/new_audio/224.wav,yrk
194,194,226,"tikina""mal'susada""maadana""tita""alʹnya",ǃǃmsusomɬdo,0.7183958151700086,/home/kesha/dev/uni/kursach/refs/asr/new_audio/226.wav,yrk
195,195,227,"sidnaqmǣn'tǣwra""",sd,0.875,/home/kesha/dev/uni/kursach/refs/asr/new_audio/227.wav,yrk
196,196,229,"Ti""lyekar""ŋǣya""mal'tikaanamǣcʹ.",g,0.9687825182101976,/home/kesha/dev/uni/kursach/refs/asr/new_audio/229.wav,yrk
197,197,230,"Tiwǣnyeko""ŋǣya""mal'tǣsawǣy'parada""ni""na""am'",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/230.wav,yrk
198,198,231,Nyerdyetamna,erɛpum,0.5376344086021505,/home/kesha/dev/uni/kursach/refs/asr/new_audio/231.wav,yrk
199,199,232,"miarwa""ni""im',",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/232.wav,yrk
200,200,233,"nyana""ma""ni""im'tyuku""",nolʋo,0.7803379416282642,/home/kesha/dev/uni/kursach/refs/asr/new_audio/233.wav,yrk
201,201,234,"Nyerdyeto""ma""rindo'amgǣdŋǣsa",vjǃǃogovisa,0.6480414746543779,/home/kesha/dev/uni/kursach/refs/asr/new_audio/234.wav,yrk
202,202,235,"ma""ni""im':«Myadoda""tyeda'paradaŋguna""",snǃ,0.9232781168265038,/home/kesha/dev/uni/kursach/refs/asr/new_audio/235.wav,yrk
203,203,236,"amgǣǣwaddatatawa""».",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/236.wav,yrk
204,204,237,"nyenǣcʹ'ancyer""paradaŋguda?",t,0.96415770609319,/home/kesha/dev/uni/kursach/refs/asr/new_audio/237.wav,yrk
205,205,238,"Ta""alʹcyunayolʹcye""maadando',mǣǣ""na""tikilyekaraa""na""",md͡ʑd͡ʑiǀmɔǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/238.wav,yrk
206,206,240,"yedǣyyan'ŋǣdatǣydoncʹ,",ɲafɛjannatɛj,0.5190615835777126,/home/kesha/dev/uni/kursach/refs/asr/new_audio/240.wav,yrk
207,207,241,"Tikinyercyunatiki,tikiabcyalmǣǣna",d͡ʑifijoǃinɑd͡ʑikiːd͡ʑinhɑd͡ʑown,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/241.wav,yrk
208,208,242,tyukuwadyetado'sawoiri,woltɑusɑwujyis,0.4435483870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/242.wav,yrk
209,209,243,"taŋok""nyenǣcya"",",dawɲuɬɛ,0.6008064516129032,/home/kesha/dev/uni/kursach/refs/asr/new_audio/243.wav,yrk
210,210,244,"taŋok""ti"",syanriŋǣsi""ti""",sɑd͡ʑs,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/244.wav,yrk
211,211,245,yalandotyukutincyaliiqnaq,td͡ʑ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/245.wav,yrk
212,212,246,"syanriyalya'mancayaniw'ŋa"".",jo,0.935483870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/246.wav,yrk
213,213,247,"anyaŋidtamnaŋamdyoonaraŋgaŋgu"",",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/247.wav,yrk
214,214,248,iiwaanatikitikimiabcya'lyekar,jːniɬǃiiǃixɑɬilg,0.5322580645161291,/home/kesha/dev/uni/kursach/refs/asr/new_audio/248.wav,yrk
215,215,249,unaawŋanihŋobtaryemhyeryemdaŋanihpyaraŋgudq,jtojøndɑːnjo,0.7629407351837958,/home/kesha/dev/uni/kursach/refs/asr/new_audio/249.wav,yrk
216,216,250,tyedahibyapunryoda.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/250.wav,yrk
217,217,251,"ibyaartyeǣra,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/251.wav,yrk
218,218,252,"Tyedahtaryemhpadnawadamgǣhtyuquqnyanatyedahnamdaŋgudoh,tandayahpisaŋgudq.",t͡ʃeto,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/252.wav,yrk
219,219,253,Tyedahmitakianyaŋǣriqtyukumǣriqtiniayuq,jotɒjg,0.8626964433416047,/home/kesha/dev/uni/kursach/refs/asr/new_audio/253.wav,yrk
220,220,254,tamalyaŋgimancaranyaqmiqni,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/254.wav,yrk
221,221,255,"tilusariq,titiqlyekarq",sǃiǃigɑ,0.6891495601173019,/home/kesha/dev/uni/kursach/refs/asr/new_audio/255.wav,yrk
222,222,256,"Tikidtyuquqnyanaǣqniqimh,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/256.wav,yrk
223,223,257,"tamalyaŋgiqtikiqŋaatyadǣrmiq,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/257.wav,yrk
224,224,258,anyaawanaq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/258.wav,yrk
225,225,259,"Ŋataqalʹnyalucaawqtyukuq,",aǃoluɬo,0.7303225806451613,/home/kesha/dev/uni/kursach/refs/asr/new_audio/259.wav,yrk
226,226,260,"oyhnidanǣydohtyukod,tayhtǣwqmaadandohwstryetʃyeymbawidoncʹ,pidawadohurkarimiqmiqmaq",ǃonotɑjtosǃoɬiǃ,0.8274387874076953,/home/kesha/dev/uni/kursach/refs/asr/new_audio/260.wav,yrk
227,227,261,yathmancyawtinyanitawǣdoyaŋgusʹ.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/261.wav,yrk
228,228,262,ŋobkartnyenǣcʹhtikanayaŋgodasʹ.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/262.wav,yrk
229,229,263,[...]Ti,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/263.wav,yrk
230,230,264,[...],ǃɑɡjǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/264.wav,yrk
231,231,265,Tyedatiibyaartibyaartnipunryuq.Ti,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/265.wav,yrk
232,232,266,"Iiwaanatyedahtikihyeqǣmnyatyedah,",g,0.9706744868035192,/home/kesha/dev/uni/kursach/refs/asr/new_audio/266.wav,yrk
233,233,267,"tiwǣsakoŋǣayadmh–anyaawana,Dudinkaanaŋǣya,",n,0.9761904761904762,/home/kesha/dev/uni/kursach/refs/asr/new_audio/267.wav,yrk
234,234,268,tarcyamancayampǣrmaniyeqǣmnya,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/268.wav,yrk
235,235,269,anyatyedatikidamgǣǣrtaadyeǣraq,d͡ʑǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/269.wav,yrk
236,236,270,"Nidnihmanq:«Ou,tyukoramgǣǣrtmhpǣrminiŋaq».",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/270.wav,yrk
237,237,271,Titityukumǣrtanyahnyaandohwunitǣworq.,ǃt,0.9468177855274628,/home/kesha/dev/uni/kursach/refs/asr/new_audio/271.wav,yrk
238,238,272,"Ŋawnandohnyenǣcyaqtiki,",t͡ʃky,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/272.wav,yrk
239,239,273,tityukutyukuabcyaŋganati,waːd͡ʑigɔnd͡ʑ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/273.wav,yrk
240,240,274,"tǣrinandohaŋgawiqniqimhŋaq,",tp,0.929510155316607,/home/kesha/dev/uni/kursach/refs/asr/new_audio/274.wav,yrk
241,241,275,ŋanyewiqtikinyenǣcyaq,jowɬiɬ,0.7403993855606759,/home/kesha/dev/uni/kursach/refs/asr/new_audio/275.wav,yrk
242,242,276,"Tamalyaŋginyenǣcyarwunisirq,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/276.wav,yrk
243,243,277,"tǣdaa,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/277.wav,yrk
244,244,278,"obamdaabartti,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/278.wav,yrk
245,245,279,awǣnhmandatarcyaanaawiŋǣdaki.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/279.wav,yrk
246,246,280,"Titarcyaabcyaŋganaawiqtiqnyoqtyuku,tyukuǣtahtyaanyaŋiǣwana",d͡ʑɛǃɔd͡ʑaːɬud͡ʑid͡ʑuɬɔtɔt͡sɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/280.wav,yrk
247,247,281,"ŋawnandatikiŋilʹnyadŋǣda,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/281.wav,yrk
248,248,282,"ŋobhWayŋǣsowi,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/282.wav,yrk
249,249,283,tǣtakoqyaqwǣsakoŋǣwi.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/283.wav,yrk
250,250,284,"Timancaranidatanyawiqŋǣqniqimq,",ǃɔ,0.9406867845993756,/home/kesha/dev/uni/kursach/refs/asr/new_audio/284.wav,yrk
251,251,285,"tyedahmǣda,alʹmyeradatyukuǣtahtyanyakunaŋa",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/285.wav,yrk
252,252,286,titǣǣqnaqtǣǣqnaqtatikaanaawi,ǃoǃǃ,0.8652073732718893,/home/kesha/dev/uni/kursach/refs/asr/new_audio/286.wav,yrk
253,253,287,]Tyukutiqalʹmyeranyanaŋa?,ɲør,0.8864516129032257,/home/kesha/dev/uni/kursach/refs/asr/new_audio/287.wav,yrk
254,254,289,]Tyukutiqalʹmyerqanyanaŋa?,kut̪emjɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/289.wav,yrk
255,255,293,]Tiqalʹmyer.,ɛ,0.9193548387096774,/home/kesha/dev/uni/kursach/refs/asr/new_audio/293.wav,yrk
256,256,294,"Tiqalʹmyerqtakimanyaq,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/294.wav,yrk
257,257,295,manyaqtiqnaqaqmaawtakimitakiNoskohnyaŋiǣwarkaanaŋaq,dd,0.9620493358633776,/home/kesha/dev/uni/kursach/refs/asr/new_audio/295.wav,yrk
258,258,296,"mihtihPyelyadkahamgǣǣwhŋilʹnyakuna,",giǃyɻaǃǃo,0.7599078341013825,/home/kesha/dev/uni/kursach/refs/asr/new_audio/296.wav,yrk
259,259,297,manyaqtiqnaqaqmaqawq.,odl,0.869431643625192,/home/kesha/dev/uni/kursach/refs/asr/new_audio/297.wav,yrk
260,260,298,Ŋawnaawandoh,ǃo,0.8387096774193549,/home/kesha/dev/uni/kursach/refs/asr/new_audio/298.wav,yrk
261,261,299,"nyerdyenyatikiliqanyanaŋǣsaq,tikinyaarqalʹmyer,",ɲǃǃǃǃǃaɬinan,0.7601235415236788,/home/kesha/dev/uni/kursach/refs/asr/new_audio/299.wav,yrk
262,262,300,taqalʹhtamalyaŋganamanǣqmandohmalyaŋganamacʹtiki,ǃ,0.9798387096774194,/home/kesha/dev/uni/kursach/refs/asr/new_audio/300.wav,yrk
263,263,301,"tǣǣqnaawialʹmyerqŋǣwiq,",ǃaoɻ,0.8359046283309958,/home/kesha/dev/uni/kursach/refs/asr/new_audio/301.wav,yrk
264,264,302,lyekarqlidohmanǣsqniqimh.,jekɑunas,0.6948387096774193,/home/kesha/dev/uni/kursach/refs/asr/new_audio/302.wav,yrk
265,265,303,"Tikitiq,nyabiqtikiq",ɲømitky,0.6451612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/303.wav,yrk
266,266,305,"tiqliqanihlyekarqmanǣqyadoh,",ɑjjogɑ,0.8127880184331797,/home/kesha/dev/uni/kursach/refs/asr/new_audio/305.wav,yrk
267,267,306,Ŋodʹbyatohtyukutidtaryemhaq,tɬ,0.929510155316607,/home/kesha/dev/uni/kursach/refs/asr/new_audio/306.wav,yrk
268,268,307,piliqkondohŋuliqtikimidohŋokaq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/307.wav,yrk
269,269,308,Mandaraacyaqnyoqponhilye,mätɔf,0.799731182795699,/home/kesha/dev/uni/kursach/refs/asr/new_audio/308.wav,yrk
270,270,309,ŋodʹbyatohtamnaŋobkadnihpyeryeqtikiliq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/309.wav,yrk
271,271,310,"]Syeytʃassprosim,yadumayu.",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/310.wav,yrk
272,272,311,"]A,OlyegYambanowitʃ,akakoygodwotǣtobilo?",t͡ʃggot,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/311.wav,yrk
273,273,312,Tamalyaŋganaŋuliqyadyembisʹ,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/312.wav,yrk
274,274,313,"]A,iǣtocnatʃitbilo...ǣǣǣ",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/313.wav,yrk
275,275,314,]Pyelyadkahŋilʹnyakuna?,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/314.wav,yrk
276,276,316,"]WnicowʹyaPyelyadki,da?",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/316.wav,yrk
277,277,320,Ŋămgǣtăryemhǣnăkǣwaq?Mănyaqărqnaqpiidănaqniwaqamyedambyuq,ǃajimajt̪unɲaukam,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/320.wav,yrk
278,278,321,TyedaqSiirtyaănyahpyar?,tɛdɔɕɔrd͡ʑɛɲɛmbjar,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/321.wav,yrk
279,279,322,Mancʹwanparanodahŋǣdatawǣdmh,ɟoːnaparnǃajt̪ːawɛn,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/322.wav,yrk
280,280,323,takiyalyahparaŋodanhayadmh,ǃǃanaja,0.7444168734491314,/home/kesha/dev/uni/kursach/refs/asr/new_audio/323.wav,yrk
281,281,325,"wadăkoyewaqtǣwrain,",mot̪kujuːt̪ːagaj,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/325.wav,yrk
282,282,329,nyaŋǣdyatahyambănhtyukonamǣwaq.˜,mujʈːajpo,0.751008064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/329.wav,yrk
283,283,332,ŋobtikiyawhǣwănasiqiwwǣbărkaqya,uːkʲvijawkujwɔɬiwɔpǃaja,0.4079084287200832,/home/kesha/dev/uni/kursach/refs/asr/new_audio/332.wav,yrk
284,284,338,Titikānamărahninyatikāna,d͡ʑit͡ɕpan,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/338.wav,yrk
285,285,343,"Tănyah,tănyahmiŋadmh»",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/343.wav,yrk
286,286,345,Tǣwqmaădaniănyantǣwraq,d̪ːaʋaɲit̪ːaʋ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/345.wav,yrk
287,287,347,tikiyadaubtăwa,j,0.9377880184331796,/home/kesha/dev/uni/kursach/refs/asr/new_audio/347.wav,yrk
288,288,348,Syanrindaŋodhyadbătaŋodhtikiyawhǣwsusanyenǣyyahnihtănǣyq,n̪ilʋuːɾjaʋaɾtːijaɾpat̪oːkipujaʋkaofusaːɲenajjajim,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/348.wav,yrk
289,289,350,Tăryemhsirŋanyerăndanyanayahoyhninyaŋobhsyurămbăda.,dinpːrʋaɲɛrndɛɲaniijaŋkwɔjɲɛɲɔmuɔɕɔrɔmpad̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/350.wav,yrk
290,290,352,maăndamaăndanyanapaddatarilabtorŋa,maːn̪d̪ajkmaːn̪t̪ajaːnapaːt̪at̪aɾjeŋgat̪oːna,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/352.wav,yrk
291,291,353,Yǎtrihsyurămbitănyaŋadʹbătayath,driːforuʋanɲa,0.6239919354838709,/home/kesha/dev/uni/kursach/refs/asr/new_audio/353.wav,yrk
292,292,354,Nyabtindhtǣwatyukupadmhminyetămnasyurămyubi,ǃuduʋaǃ,0.8447111777944484,/home/kesha/dev/uni/kursach/refs/asr/new_audio/354.wav,yrk
293,293,356,"Pulita,pulitatyuquqkumnayahŋilhsǣywi.",put̪ːukuut̪ːacuːkumnajagont͡saj,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/356.wav,yrk
294,294,358,syudǣndapoŋgănapaddatikipiidămdasoyabalăbtortaŋǣwi,kuʈandraʋaːkanʋaːʋid͡ʒikukkːumt̪uʋoːjʋaːn̪otːorʈːaʋi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/358.wav,yrk
295,295,360,"ǣwuwnandaaya,Siirtyar",t̪ajandɨx,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/360.wav,yrk
296,296,362,Ŋămgǣtyukŏonamǣ̄n?»,ent̪ɨkɔnna,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/362.wav,yrk
297,297,364,"Ti,yahŋilhsǣyqnidamh",kirjaːɬej,0.6008064516129032,/home/kesha/dev/uni/kursach/refs/asr/new_audio/364.wav,yrk
298,298,367,"Tyedah,maqnidă̌mhŋamgǣtaryemhǣnyakǣdmh?",maːɲumpad̪irumeɲit̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/367.wav,yrk
299,299,370,"ayeradhyahparyǎhmǣnhtǣwăăbăt,",ajukːiamaruminpeʋoː,0.4505376344086021,/home/kesha/dev/uni/kursach/refs/asr/new_audio/370.wav,yrk
300,300,375,Tikipadărŋămgǣr?»,kʲiɡɔvakavuɡɛ,0.3851992409867173,/home/kesha/dev/uni/kursach/refs/asr/new_audio/375.wav,yrk
301,301,378,"ayeradhparyeŋodaărtatyenyewa,maqniwq",hajaɾpːanuːʋatːigaj,0.550179211469534,/home/kesha/dev/uni/kursach/refs/asr/new_audio/378.wav,yrk
302,302,379,tiŋǣqniwhărtamandawa.,kiʋ,0.8648233486943164,/home/kesha/dev/uni/kursach/refs/asr/new_audio/379.wav,yrk
303,303,381,Tisyurămbădaaiwă,joǃ,0.8346774193548386,/home/kesha/dev/uni/kursach/refs/asr/new_audio/381.wav,yrk
304,304,382,Tămnaǣqniwhtăkawaad,iːǃ,0.8488964346349746,/home/kesha/dev/uni/kursach/refs/asr/new_audio/382.wav,yrk
305,305,383,Syanrindaponhmǣbqmimbqnandaŋodhnyerăndanyanaŋobhmyaq.,jagajint̪oːmumaʈupakuakumjamnamt̪oːɲaɾn̪d̪uɲanamʋummija,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/383.wav,yrk
306,306,386,nyenǣymyadikocyaaniq,n̪ajmeripːut͡ʃaːɲi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/386.wav,yrk
307,307,387,nyondanyayundanǣbyowi,n̪oʋiɲeɳunt̪anajʋ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/387.wav,yrk
308,308,388,Tikimyathmyathtyu,t̪unaɲaǃu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/388.wav,yrk
309,309,390,Ŋobhnyeaniq,uɳgeːki,0.5219941348973607,/home/kesha/dev/uni/kursach/refs/asr/new_audio/390.wav,yrk
310,310,391,nyenǣytumhmǣqmiqaniq,najt̪umaːg,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/391.wav,yrk
311,311,392,tikisidyaŋămyamdaturinhpăradambiiyuda,d͡ʑipiɕidagamiontaturinparkand̪i,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/392.wav,yrk
312,312,393,"Ŋaaq,tikitukocyaănda",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/393.wav,yrk
313,313,397,tarcyaabcyǎŋgănaaŋguliwh,ǃjaǃna,0.7761290322580645,/home/kesha/dev/uni/kursach/refs/asr/new_audio/397.wav,yrk
314,314,398,tyukuŋămyaayuniturinhărwaŋaah.,kumeːmuɖu,0.7123655913978495,/home/kesha/dev/uni/kursach/refs/asr/new_audio/398.wav,yrk
315,315,400,"Maqniwq,Siirtyanhmaqniw:",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/400.wav,yrk
316,316,403,ayerădparyeŋodanhmiŋadmh»,ejǃaǃan,0.7361290322580646,/home/kesha/dev/uni/kursach/refs/asr/new_audio/403.wav,yrk
317,317,404,Wǣyyabtkoyenhwadămitǣwrain,ujatkujnoːnd̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/404.wav,yrk
318,318,405,tyukumanʹancyerhilyedmhtyedah.,ɟ,0.9677419354838708,/home/kesha/dev/uni/kursach/refs/asr/new_audio/405.wav,yrk
319,319,406,Tikiyaadŋaniyalyahsyaărihunădhyadbăqnandaŋodh,ǃjʋatonijoːgaɕarjŋkunjeɾumpumot,0.4426523297491039,/home/kesha/dev/uni/kursach/refs/asr/new_audio/406.wav,yrk
320,320,407,ŋaniŋobhmyadhnimnyaŋadimya,aɳwɔnannini,0.598014888337469,/home/kesha/dev/uni/kursach/refs/asr/new_audio/407.wav,yrk
321,321,408,Nyondasiŋanihtăqăyalʹnyahŋǣwi.,ukiʋaːt̪alami,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/408.wav,yrk
322,322,409,Nyondasiŋanihtăqăyalʹnyahŋǣwianiq,keǃaɳaʋe,0.770772238514174,/home/kesha/dev/uni/kursach/refs/asr/new_audio/409.wav,yrk
